,App,Category,Rating,Reviews,Size,Installs,Price,Content.Rating,Current.Ver
3619,Baby Panda Musical Genius,PARENTING,4,3346,37,1000000,0,Everyone,8.25.10.00
3620,Baby Monitor,PARENTING,4.4,5343,5.2,1000000,0,Everyone,2.1.1
3621,Daniel Tiger for Parents,PARENTING,4.7,247,28,100000,0,Everyone,1.3.0
3622,Voice Tables - no internet,PARENTING,0,970,71,100000,0,Everyone,2
3623,Vegetable Fun,PARENTING,3.9,3182,46,1000000,0,Everyone,8.25.10.00
3624,It's open.,PARENTING,4.4,1528,16,100000,0,Everyone,8.1.2
3625,Children's Stories 2018 - The Lion Come Lion,PARENTING,4.4,39,18,10000,0,Everyone,1.2
3626,Feed Baby - Baby Tracker,PARENTING,4.5,76795,18,1000000,0,Everyone,2.0.6
3628,Weather forecast,WEATHER,4.8,159455,10,1000000,0,Everyone,1.11.93
3630,Live Weather Pro,WEATHER,4.8,892,17,10000,0,Everyone,1.1
3632,weather - weather forecast,WEATHER,4.7,11118,9.7,1000000,0,Everyone,30
3635,Free live weather on screen,WEATHER,4.4,15370,21,1000000,0,Everyone,12.2.6.3660
3636,Weather Radar Widget,WEATHER,4.3,18194,3.2,1000000,0,Everyone,1.7.7
3637,Weather ?�Simple weather forecast,WEATHER,4.4,40606,15,10000000,0,Everyone,v7.0.02.3.0516.1_06_0713
3638,Weather Crave,WEATHER,4.2,133338,44,5000000,0,Everyone,6.1.3
3639,Klara weather,WEATHER,4.6,36900,4.8,500000,0,Everyone,1.3.6
3641,Real time Weather Forecast,WEATHER,4.4,4184,10,1000000,0,Everyone,7.1.12.12
3642,METEO FRANCE,WEATHER,3.9,100994,54,5000000,0,Everyone,5.9.7
3643,APE Weather ( Live Forecast),WEATHER,4.3,20008,9.1,5000000,0,Everyone,7.1.34.28
3644,Live Weather & Daily Local Weather Forecast,WEATHER,4.5,13426,19,1000000,0,Everyone,9.9.1.1910
3645,Weather,WEATHER,4.2,18773,12,10000000,0,Everyone,1.3.A.2.9
3649,Klart.se - Sweden's best weather,WEATHER,3.6,7623,19,1000000,0,Everyone,3.18.5
3651,Info BMKG,WEATHER,4.3,21404,7.6,1000000,0,Everyone,2.2
3653,wetter.com - Weather and Radar,WEATHER,4.2,189313,38,10000000,0,Everyone,Varies with device
3656,Local Weather Forecast & Visual Widget,WEATHER,4.5,3478,6.1,500000,0,Everyone,2.9.10
3657,Wetter by t-online.de,WEATHER,4.2,24349,9.2,1000000,0,Everyone,1.8.4.5
3659,Weather Live Pro,WEATHER,4.8,17493,11,100000,4.49,Everyone,1.3
3660,AEMET's time,WEATHER,3.8,15966,9.2,1000000,0,Everyone,2
3661,New 2018 Weather App & Widget,WEATHER,4.5,2332,20,500000,0,Teen,12.2.7.3671
3662,Météociel,WEATHER,4.5,29344,22,500000,0,Everyone,4.1.11 - Hegoa
3665,ForecaWeather,WEATHER,4.2,18425,5.3,1000000,0,Everyone,3.1.7
3667,All Video Downloader 2018,VIDEO_PLAYERS,4.3,7557,5.6,1000000,0,Everyone,1.0.1
3668,Video Downloader,VIDEO_PLAYERS,4.2,59089,5.4,10000000,0,Everyone,1.0.8
3669,HD Video Player,VIDEO_PLAYERS,4.3,1551,2.9,1000000,0,Everyone,1.1
3670,Iqiyi (for tablet),VIDEO_PLAYERS,3.6,12764,25,1000000,0,Teen,7.1
3673,Motorola Gallery,VIDEO_PLAYERS,3.9,121916,23,100000000,0,Everyone,Varies with device
3674,Free TV series,VIDEO_PLAYERS,3.7,400,7.2,100000,0,Teen,v1.0.3
3675,Video Player All Format for Android,VIDEO_PLAYERS,4.6,3930,3.3,500000,0,Everyone,1.1.7
3678,Vote for,VIDEO_PLAYERS,4.2,193381,17,50000000,0,Teen,1.78
3679,XX HD Video downloader-Free Video Downloader,VIDEO_PLAYERS,4.1,7624,6,1000000,0,Everyone,1.9
3680,OBJECTIVE,VIDEO_PLAYERS,3.8,19738,33,1000000,0,Teen,9.7.6
3681,Music - Mp3 Player,VIDEO_PLAYERS,4.4,259605,3.1,10000000,0,Everyone,1.6.1
3682,HD Movie Video Player,VIDEO_PLAYERS,4.5,18699,4.1,1000000,0,Everyone,1
3683,"YouCut - Video Editor & Video Maker, No Watermark",VIDEO_PLAYERS,4.6,98819,27,5000000,0,Everyone,1.251.54
3684,"Video Editor,Crop Video,Movie Video,Music,Effects",VIDEO_PLAYERS,4.7,53006,44,1000000,0,Everyone,1.5.1
3686,video player for android,VIDEO_PLAYERS,4.5,351168,13,10000000,0,Everyone,2.0.0
3689,HTC Service �?DLNA,VIDEO_PLAYERS,3.9,3484,3,10000000,0,Everyone,7.10.621414
3692,Samsung Video Library,VIDEO_PLAYERS,4.4,25922,6.1,50000000,0,Everyone,1.4.08.2
3693,OnePlus Gallery,VIDEO_PLAYERS,3.8,5555,64,1000000,0,Everyone,2.6.71
3694,LIKE ??Magic Video Maker & Community,VIDEO_PLAYERS,4.6,921868,47,50000000,0,Teen,2.4.11
3696,Play Tube,VIDEO_PLAYERS,4.3,15874,5.4,1000000,0,Everyone,1.2
3700,Video.Guru - Video Maker,VIDEO_PLAYERS,4.6,36969,27,1000000,0,Everyone,1.137.22
3702,"PowerDirector Video Editor App: 4K, Slow Mo & More",VIDEO_PLAYERS,4.5,714665,50,10000000,0,Everyone,4.13.3
3705,Video Status,VIDEO_PLAYERS,4.3,6685,4,1000000,0,Everyone,1.1.4
3706,Video Wallpaper Show,VIDEO_PLAYERS,0,0,13,500,0,Everyone,3.1
3709,Tencent Video - Supporting the whole network,VIDEO_PLAYERS,3.5,13205,44,1000000,0,Teen,6.2.2.17136
3710,Casper Ssinema,VIDEO_PLAYERS,3.3,1261,2.5,10000,0,Everyone,1
3711,amazer - Global Kpop Video Community,VIDEO_PLAYERS,4.3,1215,23,100000,0,Everyone 10+,1.5.4
3713,Video Editor,VIDEO_PLAYERS,4.1,159622,23,5000000,0,Everyone,6.14.091
3714,"Omlet Arcade - Stream, Meet, Play",VIDEO_PLAYERS,4.4,169965,14,10000000,0,Teen,1.32.1
3715,VUE: video editor & camcorder,VIDEO_PLAYERS,4.4,38630,89,1000000,0,Everyone,2.1.6
3718,BaBe + - Indonesian News,NEWS_AND_MAGAZINES,4.3,42624,16,1000000,0,Everyone 10+,6.6.4
3719,daily News,NEWS_AND_MAGAZINES,4.5,26411,26,1000000,0,Everyone,2.3.2
3721,"Free TV Shows App:News, TV Series, Episode, Movies",NEWS_AND_MAGAZINES,4.6,29706,11,1000000,0,Teen,2.71
3724,Wireless news,NEWS_AND_MAGAZINES,3.5,6066,56,1000000,0,Everyone,2.1.4
3725,CNN Breaking US & World News,NEWS_AND_MAGAZINES,4,293080,25,10000000,0,Everyone 10+,5.17
3727,BaBe - Read News,NEWS_AND_MAGAZINES,4.3,355921,17,10000000,0,Teen,9.1.4
3728,Nigeria News NAIJ.com,NEWS_AND_MAGAZINES,4.3,37882,9.1,1000000,0,Teen,8.2.9
3729,detikcom - Latest & Most Complete News,NEWS_AND_MAGAZINES,4.1,190888,11,10000000,0,Teen,5.2.5
3731,BaBe Lite - Read Quota Saving News,NEWS_AND_MAGAZINES,4.5,9548,15,1000000,0,Everyone,6.6.4
3732,ARY NEWS URDU,NEWS_AND_MAGAZINES,4.4,1071,9.7,500000,0,Everyone,5.8.0
3733,Bengali Newspaper - The first L.,NEWS_AND_MAGAZINES,4,11908,5.5,1000000,0,Everyone,8.3
3734,"Read- Latest News, Information, Gossip and Politics",NEWS_AND_MAGAZINES,4.1,185058,6.7,10000000,0,Teen,3.1.6.9
3736,BBC Persian | BBC Farsi News,NEWS_AND_MAGAZINES,4.3,978,2.9,100000,0,Everyone,1.8.2
3737,Google News,NEWS_AND_MAGAZINES,3.9,877635,13,1000000000,0,Teen,5.2.0
3738,Opera News - Trending news and videos,NEWS_AND_MAGAZINES,4.5,51684,8.5,10000000,0,Teen,4.2.2254.129147
3739,"Topbuzz: Breaking News, Videos & Funny GIFs",NEWS_AND_MAGAZINES,4.7,175110,25,10000000,0,Mature 17+,6.7.3
3741,"Pulse Nabd - World News, Urgent",NEWS_AND_MAGAZINES,4.5,357944,12,10000000,0,Everyone,9.1
3742,Asahi Shimbun Digital,NEWS_AND_MAGAZINES,3.1,735,6.3,500000,0,Everyone,6.3.0
3743,"Breaking News, Local news, Attacks and Alerts Free",NEWS_AND_MAGAZINES,4.7,2543,6.3,500000,0,Everyone,8.0.6
3745,Sky News,NEWS_AND_MAGAZINES,4,30287,19,1000000,0,Everyone 10+,4.11.0.611033
3746,Microsoft News,NEWS_AND_MAGAZINES,4.2,31504,31,1000000,0,Everyone 10+,18.201.01
3748,"Vietnam Today - Read online newspapers, the hottest news 24h",NEWS_AND_MAGAZINES,4.2,21147,9,5000000,0,Teen,2.2.1
3749,Apple Daily Apple News,NEWS_AND_MAGAZINES,3.4,41490,25,5000000,0,Teen,4.6.0
3750,"The Report, Fox, Breitbart - Conservative News",NEWS_AND_MAGAZINES,4.6,2090,4.6,50000,0,Everyone,1.9.0
3751,??? ?ово??и,NEWS_AND_MAGAZINES,4.5,44274,8,1000000,0,Everyone,4.0.6
3752,Tencent News,NEWS_AND_MAGAZINES,4,7006,23,1000000,0,Everyone,5.6.40
3753,ARY NEWS,NEWS_AND_MAGAZINES,4.4,2959,9.8,1000000,0,Everyone,7.5.0
3754,Kurio - Read the Latest News,NEWS_AND_MAGAZINES,4.2,40167,8.7,1000000,0,Everyone,3.12.0
3757,Loop - Caribbean Local News,NEWS_AND_MAGAZINES,4,4332,12,1000000,0,Everyone,3.0.42
3759,Podcast Addict,NEWS_AND_MAGAZINES,4.6,413999,10,5000000,0,Teen,3.53.2
3761,Podcast App: Free & Offline Podcasts by Player FM,NEWS_AND_MAGAZINES,4.6,66384,19,1000000,0,Teen,4.1.0.72
3762,Spreaker Podcast Radio,NEWS_AND_MAGAZINES,4.5,17703,6.6,500000,0,Teen,4.10.0
3764,Dezeen Magazine RSS Reader,NEWS_AND_MAGAZINES,4.3,350,14,10000,0,Everyone,3.000.1
3765,"issuu - Read Magazines, Catalogs, Newspapers.",NEWS_AND_MAGAZINES,4.4,74425,8.6,1000000,0,Everyone,5.14.0
3766,Google News,NEWS_AND_MAGAZINES,3.9,877635,13,1000000000,0,Teen,5.2.0
3767,"BuzzFeed: News, Tasty, Quizzes",NEWS_AND_MAGAZINES,4.3,131028,13,5000000,0,Teen,5.38
3770,LA Times: Your California News,NEWS_AND_MAGAZINES,3.6,3311,10,100000,0,Everyone,4.0.1
3774,World Newspapers,NEWS_AND_MAGAZINES,4.4,185884,7.5,1000000,0,Mature 17+,3.1.9
3775,The Wall Street Journal: Business & Market News,NEWS_AND_MAGAZINES,4.1,40975,36,1000000,0,Everyone 10+,4.4.2.19
3776,Financial Times,NEWS_AND_MAGAZINES,4.2,27104,8.2,1000000,0,Everyone 10+,2.42.1.9
3777,The Guardian,NEWS_AND_MAGAZINES,4.7,247992,22,5000000,0,Teen,6.5.1725
3778,NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63647,23,10000000,0,Everyone 10+,6.19.5
3782,RT News (Russia Today),NEWS_AND_MAGAZINES,4.6,56524,14,1000000,0,Teen,3.5.13
3784,Reuters News,NEWS_AND_MAGAZINES,4.3,13169,25,1000000,0,Everyone 10+,3.4.4
3785,Bloomberg: Market & Financial News,NEWS_AND_MAGAZINES,4.2,61692,27,10000000,0,Everyone,5.9.1.1347176.a3ca6ab274
3788,ABC News - US & World News,NEWS_AND_MAGAZINES,4,18976,35,1000000,0,Everyone 10+,3.19.11
3790,Sync for reddit,NEWS_AND_MAGAZINES,4.6,62740,8.6,500000,0,Mature 17+,16.3
3792,AP Mobile - Breaking News,NEWS_AND_MAGAZINES,4.5,76677,4.6,1000000,0,Everyone 10+,4.4.3
3793,CNN Breaking US & World News,NEWS_AND_MAGAZINES,4,293080,25,10000000,0,Everyone 10+,5.17
3794,HuffPost - News,NEWS_AND_MAGAZINES,4.2,78154,12,1000000,0,Everyone 10+,19.2.8
3795,News Republic,NEWS_AND_MAGAZINES,4.3,479594,18,10000000,0,Teen,9.2.3
3798,SmartNews: Breaking News Headlines,NEWS_AND_MAGAZINES,4.2,233305,3.1,10000000,0,Everyone,5.1.10
3800,AC - Tips & News for Android??NEWS_AND_MAGAZINES,NEWS_AND_MAGAZINES,4.2,23292,14,1000000,0,Everyone 10+,4.1
3804,CBS News,NEWS_AND_MAGAZINES,4.3,23641,23,1000000,0,Everyone 10+,3.9.0
3806,NPR One,NEWS_AND_MAGAZINES,3.9,13217,8.8,1000000,0,Teen,1.8.7.0
3807,ABC News - US & World News,NEWS_AND_MAGAZINES,4,18976,35,1000000,0,Everyone 10+,3.19.11
3810,The Wall Street Journal: Business & Market News,NEWS_AND_MAGAZINES,4.1,40975,36,1000000,0,Everyone 10+,4.4.2.19
3812,CNN Breaking US & World News,NEWS_AND_MAGAZINES,4,293080,25,10000000,0,Everyone 10+,5.17
3813,Pocket,NEWS_AND_MAGAZINES,4.5,256680,12,10000000,0,Everyone,6.7.15.7
3815,NYTimes - Latest News,NEWS_AND_MAGAZINES,3.9,63647,23,10000000,0,Everyone 10+,6.19.5
3817,Google News,NEWS_AND_MAGAZINES,3.9,877643,13,1000000000,0,Teen,5.2.0
3819,"BuzzFeed: News, Tasty, Quizzes",NEWS_AND_MAGAZINES,4.3,131028,13,5000000,0,Teen,5.38
3824,"Yahoo! transit guide free timetable, operation information, transfer search",MAPS_AND_NAVIGATION,4.4,104800,22,10000000,0,Everyone,7.0.1
3827,Mapy.cz - Cycling & Hiking offline maps,MAPS_AND_NAVIGATION,4.5,56443,43,1000000,0,Everyone,6.2.0
3829,GPS Navigation & Offline Maps Sygic,MAPS_AND_NAVIGATION,4.4,1421884,33,50000000,0,Everyone,17.4.11
3830,Map and Router Badge,MAPS_AND_NAVIGATION,4.4,3652,32,500000,0,Everyone,4.8.1
3832,Air Traffic,MAPS_AND_NAVIGATION,4.3,14110,6.8,1000000,0,Everyone,4.3
3833,Speed Cameras Radar,MAPS_AND_NAVIGATION,4.4,18710,4,1000000,0,Everyone,3.2.2
3835,Compass,MAPS_AND_NAVIGATION,4.3,286454,3.7,10000000,0,Everyone,2.1.2
3837,Gps Route Finder,MAPS_AND_NAVIGATION,4.4,652,3.4,100000,0,Everyone,116
3841,Sygic Car Navigation,MAPS_AND_NAVIGATION,4.7,162049,48,5000000,0,Everyone,18.0.2
3842,Czech Public Transport IDOS,MAPS_AND_NAVIGATION,4.3,26014,7.7,1000000,0,Everyone,2.4.1
3843,Karta GPS - Offline Navigation,MAPS_AND_NAVIGATION,4.5,53562,60,1000000,0,Everyone,2.10.06
3844,Circle ratio,MAPS_AND_NAVIGATION,3.7,10562,60,1000000,0,Everyone,04.08.00
3845,Soviet Military Maps Free,MAPS_AND_NAVIGATION,4.3,21589,5.6,1000000,0,Everyone,5.1.0 free
3847,Sentin Information Map,MAPS_AND_NAVIGATION,4.1,2909,5.2,100000,0,Everyone,1.39
3848,Snapp,MAPS_AND_NAVIGATION,4.5,37937,25,1000000,0,Everyone,3.6.7
3849,GPS Speedometer and Odometer,MAPS_AND_NAVIGATION,4.8,15865,3.3,1000000,0,Everyone,10
3850,GPS Traffic Speedcam Route Planner by ViaMichelin,MAPS_AND_NAVIGATION,4.3,63920,29,5000000,0,Everyone,7.16.8
3851,Trucker Path ??Truck Stops & Weigh Stations,MAPS_AND_NAVIGATION,4.7,38375,49,1000000,0,Everyone,3.0.2
3852,Map Coordinates,MAPS_AND_NAVIGATION,4.3,16657,3.6,1000000,0,Everyone,4.7.5
3853,Grab Driver,MAPS_AND_NAVIGATION,4.2,301413,48,5000000,0,Everyone,5.44.1
3855,"GPS Speedometer, Distance Meter",MAPS_AND_NAVIGATION,4.6,16094,5.4,1000000,0,Everyone,2.7.2
3856,Blitzer.de,MAPS_AND_NAVIGATION,4.5,65590,18,5000000,0,Everyone,3.1.0
3857,GPS Speedometer - Trip Meter - Altimeter,MAPS_AND_NAVIGATION,4.3,32225,3.2,1000000,0,Everyone,2.0.0
3858,Radarbot Free: Speed Camera Detector & Speedometer,MAPS_AND_NAVIGATION,4.5,44348,11,5000000,0,Everyone,6.2.3
3859,FindShip,MAPS_AND_NAVIGATION,4.2,23279,8.5,1000000,0,Everyone,5.2.10
3860,ÖBB Scotty,MAPS_AND_NAVIGATION,4.2,12572,24,1000000,0,Everyone,5.4 (30)
3861,Subway Terminator: Smarter Subway,MAPS_AND_NAVIGATION,4.3,70556,26,10000000,0,Everyone,4.76
3862,Alopec - Online Shipping System,MAPS_AND_NAVIGATION,4.3,1240,14,100000,0,Everyone,2.4.1
3865,hum app,MAPS_AND_NAVIGATION,4.4,10218,78,1000000,0,Everyone,5.072.1830.2
3868,National Rail Enquiries,MAPS_AND_NAVIGATION,3.5,18857,7,1000000,0,Everyone,9.3.3
3869,ixigo Cabs-Compare & Book Taxi,MAPS_AND_NAVIGATION,4.2,11838,9.2,1000000,0,Everyone,1.7.3
3872,Flashlight,TOOLS,4.5,162335,4.9,10000000,0,Everyone,8.10.1
3873,aa,FAMILY,4.2,886418,6.5,50000000,0,Everyone,1.7.3
3874,A Call From Santa Claus!,FAMILY,3.9,3720,11,1000000,0,Everyone,4.2.3
3875,Rope Hero Return of a Legend,GAME,4.3,9951,96,1000000,0,Mature 17+,1
3876,A Word A Day,FAMILY,3.7,2398,2.9,500000,0,Everyone,5.8
3877,Draw a Stickman: EPIC 2 Free,GAME,4.3,213340,24,10000000,0,Everyone,1.2.1.49
3878,Akinator,FAMILY,4.3,1805398,55,50000000,0,Teen,6.5.2
3879,Dog Sim Online: Raise a Family,FAMILY,4.6,94989,74,5000000,0,Teen,8.6
3880,Pou,FAMILY,4.3,10483141,24,500000000,0,Everyone,1.4.77
3881,Agar.io,GAME,4.2,3815614,32,100000000,0,Everyone,2.2.8
3882,Color by Number - Draw Sandbox Pixel Art,FAMILY,4.6,10247,15,1000000,0,Everyone,1.3.13
3883,A+ Mobile,FINANCE,3.9,730,6.3,10000,0,Everyone,5.4.4
3884,Angry Birds Classic,GAME,4.4,5565856,97,100000000,0,Everyone,7.9.3
3885,Build a Bridge!,FAMILY,4.6,263454,74,10000000,0,Everyone,2.1.1
3887,Find a Way: Addictive Puzzle,FAMILY,4.8,39480,14,500000,0,Everyone,4.1.1
3888,CompTIA A+ Pocket Prep,FAMILY,4.3,1311,14,10000,0,Everyone,4.5.2
3891,Comptia A+ 220-901 & 220-902,FAMILY,4.4,174,5.7,10000,0,Everyone,2.0.7
3892,Create A Superhero HD,FAMILY,3.3,8642,19,500000,0,Teen,4.0.4
3895,Bubble Shooter,GAME,4.5,43576,50,5000000,0,Everyone,4.4
3897,Subway Surfers,GAME,4.5,27711703,76,1000000000,0,Everyone 10+,1.90.0
3898,Super Mario Run,GAME,3.7,1221896,70,100000000,0,Everyone,3.0.11
3899,STARDOM: THE A-LIST,GAME,4.5,152658,29,1000000,0,Teen,2.1.8
3900,LokLok: Draw on a Lock Screen,COMMUNICATION,4.1,14766,16,500000,0,Teen,0.81 beta
3902,Photo Warp,FAMILY,3.7,353342,13,50000000,0,Everyone,2.0.7
3903,LEGO® Juniors Create & Cruise,FAMILY,4.1,672089,73,50000000,0,Everyone,6.7.5222
3904,CompTIA Exam Training,FAMILY,4.8,3053,17,50000,0,Everyone,1.7
3909,Pokémon GO,GAME,4.1,10421284,85,100000000,0,Everyone,0.111.3
3911,My Talking Angela,FAMILY,4.5,9876369,99,100000000,0,Everyone,3.7.2.51
3913,Asphalt 8: Airborne,GAME,4.5,8389714,92,100000000,0,Teen,3.7.1a
3914,PAC-MAN,GAME,4.2,685450,37,100000000,0,Everyone,6.6.3
3915,Basketball Stars,SPORTS,4.4,867920,45,10000000,0,Everyone,1.16.2
3917,Lep's World 2 ????,GAME,4.3,798522,57,100000000,0,Everyone 10+,1.9.8.0
3918,Wolfify - Be a Werewolf,FAMILY,3.8,6760,26,500000,0,Everyone,1.4.6
3919,Law of Creation: A Playable Manga,GAME,4.5,13118,47,500000,0,Teen,1.0.19
3920,Real City Car Driver,GAME,3.7,413609,22,10000000,0,Mature 17+,2.8
3921,Toca Kitchen 2,FAMILY,4.5,1013465,56,50000000,0,Everyone,1.2.3-play
3922,Rolling Sky,GAME,4.5,1117212,50,50000000,0,Everyone,Varies with device
3923,Amazon Shopping,SHOPPING,4.3,908525,42,100000000,0,Teen,16.14.0.100
3924,Gymnastics Superstar - Spin your way to gold!,FAMILY,4.6,305765,34,10000000,0,Everyone,1.1.7
3926,SuperCity: Build a Story,FAMILY,4.4,98324,70,1000000,0,Everyone,1.19.1
3927,Chick-fil-A,FOOD_AND_DRINK,4.3,27931,17,5000000,0,Everyone,6.0.1
3928,4 in a row,GAME,4.3,47698,4.1,5000000,0,Everyone,1.0.21
3930,Four In A Line Free,GAME,4.3,133195,11,5000000,0,Everyone,1.58
3931,Flow Free,FAMILY,4.3,1295293,11,100000000,0,Everyone,4
3932,Like A Boss,FAMILY,4.4,17069,94,500000,0,Everyone 10+,1.0.17.2
3933,AutoCAD - DWG Viewer & Editor,PRODUCTIVITY,4.2,145088,24,10000000,0,Everyone,4.5.19
3934,Hungry Hearts Diner: A Tale of Star-Crossed Souls,FAMILY,4.9,46253,56,500000,0,Everyone 10+,1.0.1
3936,Dragon Sim Online: Be A Dragon,FAMILY,4.6,111741,66,5000000,0,Teen,5.4
3937,Alto's Adventure,GAME,4.6,515240,63,10000000,0,Everyone,1.7.1
3938,Fortune City - A Finance App,FINANCE,4.6,49275,91,500000,0,Everyone,2.0.3.1
3939,Draw A Stickman,GAME,3.4,29265,17,1000000,0,Everyone,1.1.0
3940,Be A Legend: Soccer,SPORTS,3.8,85763,21,1000000,0,Everyone,2.8.0.17
3943,Cat Sim Online: Play with Cats,FAMILY,4.6,137198,81,5000000,0,Everyone 10+,3.7
3945,Four In A Line,GAME,3.8,22191,3,1000000,0,Everyone,1.1
3946,Tik Tok - including musical.ly,SOCIAL,4.4,5637451,59,100000000,0,Teen,8.0.0
3948,Disney Magic Timer by Oral-B,FAMILY,3.9,31061,83,1000000,0,Everyone,4.0.6
3949,B-Messenger Video Chat,SOCIAL,4.1,12495,19,1000000,0,Mature 17+,7.1.1
3950,Bestie - Camera360 Selfie,PHOTOGRAPHY,4.5,512996,23,10000000,0,Everyone,4.0.3.5
3951,B,FINANCE,3.7,800,32,50000,0,Everyone,2.16.5426
3952,BIGO LIVE - Live Stream,SOCIAL,4.4,2349421,39,100000000,0,Teen,4.1.0
3953,Block Craft 3D: Building Simulator Games For Free,FAMILY,4.5,944661,57,50000000,0,Everyone,2.10.2
3954,8 Ball Pool,SPORTS,4.5,14184910,52,100000000,0,Everyone,4.0.0
3955,B-BLE(BLE4.0 Scan),TOOLS,3.8,159,7.5,10000,0,Everyone,5.5
3956,Cardi B Piano Game,GAME,3.1,50,7.4,10000,0,Everyone,2
3957,VPN Free - Betternet Hotspot VPN & Private Browser,TOOLS,4.5,799206,8.9,10000000,0,Everyone,4.3.0
3958,ADS-B Driver,TOOLS,5,2,6.3,100,1.99,Everyone,1.19
3959,MORTAL KOMBAT X,GAME,4.4,3039889,18,10000000,0,Mature 17+,1.18.2
3960,B-17 Flying Fortress WWII LWP,PERSONALIZATION,0,7,14,100,1.49,Everyone,1
3962,B.GOOD,FOOD_AND_DRINK,2.9,155,20,10000,0,Everyone,4.94.19
3964,Oral-B App,HEALTH_AND_FITNESS,3.3,14210,96,1000000,0,Everyone,6.0.1
3965,Smart Launcher theme b. gold,PERSONALIZATION,4.1,291,35,5000,1.99,Everyone,2.2
3966,EMT Tutor NREMT-B Study Guide,MEDICAL,4.6,625,8.4,10000,3.99,Everyone,2.1
3967,Next Launcher 3D Theme Hit-B,PERSONALIZATION,4.4,83,8.6,1000,1.7,Everyone,1.05
3968,Pixel Gun 3D: Survival shooter & Battle Royale,GAME,4.5,4487182,55,50000000,0,Teen,15.1.2
3969,B-52 Spirits of Glory Deluxe,GAME,4.3,12,29,100,0.99,Everyone,1.5.9
3970,Servers Ultimate Pack B,TOOLS,4.3,668,13,50000,0,Everyone,2.1.8
3971,EMT-B Pocket Prep,MEDICAL,4.5,2948,16,50000,0,Everyone,4.5.2
3972,UC Browser - Fast Download Private & Secure,COMMUNICATION,4.5,17712922,40,500000000,0,Teen,12.8.5.1121
3973,Air Transat CinePlus B,TRAVEL_AND_LOCAL,2.2,83,6.7,50000,0,Everyone,1.0.17.3905
3974,Hungry Shark Evolution,GAME,4.5,6071542,100,100000000,0,Teen,6.0.0
3976,Hay Day,FAMILY,4.5,10053186,94,100000000,0,Everyone,1_39_93
3977,Diary with lock,LIFESTYLE,4.6,815280,4.4,10000000,0,Everyone,4.9
3978,B-Grade Renegade,GAME,3.9,24,64,1000,1.99,Teen,0.8.17
3979,CARDI B WALLPAPERS,PERSONALIZATION,4.1,8,4.5,1000,0,Everyone,3.1
3980,Plan B,MAPS_AND_NAVIGATION,3.3,19,6,5000,0,Everyone,1.2
3981,Block! Hexa Puzzle??FAMILY,FAMILY,4.5,472247,6,50000000,0,Everyone,4.1
3982,B Tiff Viewer,PHOTOGRAPHY,4.1,283,7.4,100000,0,Everyone,1.1.7.4
3983,Cardi B Wallpaper,ART_AND_DESIGN,4.8,253,3.7,50000,0,Everyone,1.0.0
3984,A & B Taxi,MAPS_AND_NAVIGATION,4.1,41,25,1000,0,Everyone,0.19.13-SPECTRUM
3985,Cardi B HD Wallpapers Lock Screen,PERSONALIZATION,4.5,2,10,500,0,Mature 17+,1.3
3986,CURSUM B,GAME,0,30,26,500,0.99,Everyone,1.0.0
3987,Clash of Clans,FAMILY,4.6,44881447,98,100000000,0,Everyone 10+,10.322.16
3988,Clash Royale,FAMILY,4.6,23125280,97,100000000,0,Everyone 10+,2.3.2
3989,C Programming,FAMILY,4.3,22248,1.8,1000000,0,Everyone,3
3991,Learn C [NEW],FAMILY,4.5,349,11,50000,0,Everyone,2.1.1
3992,Mobile C [ C/C++ Compiler ],FAMILY,4.3,4624,78,100000,0,Everyone,2.5.1
3993,Critical Ops,GAME,4.4,1397944,50,10000000,0,Teen,0.9.10.f96
3995,Candy Crush Saga,FAMILY,4.4,22419455,74,500000000,0,Everyone,1.129.0.2
3996,CL Mobile - Classifieds for Craigslist,SHOPPING,4.4,27275,8.3,1000000,0,Teen,27500000
3998,C Locker Pro,PERSONALIZATION,4.2,1531,7.7,10000,2.99,Everyone,8.3.4
3999,C Programs and Reference,BOOKS_AND_REFERENCE,4.2,873,2.5,50000,0,Everyone,2.2
4000,Learn C++,FAMILY,4.6,73404,5.3,1000000,0,Everyone,4.5.2
4002,C Programming Zone,FAMILY,4.6,1218,4,50000,0,Everyone,3
4003,C Offline Tutorial,BOOKS_AND_REFERENCE,4.7,88,4.2,1000,0,Everyone,1.0.1
4004,Neon Glow C - Icon Pack,PERSONALIZATION,4.8,557,74,10000,0.99,Everyone,4.5.0
4005,All C Programs,FAMILY,4.7,2387,6.9,100000,0,Everyone,2.5.1
4007,C by GE,LIFESTYLE,1.7,686,6.6,10000,0,Everyone,4.1.07
4008,CPlus for Craigslist - Officially Licensed,LIFESTYLE,4.5,8096,16,1000000,0,Mature 17+,1.6.4
4009,Alt-C,PRODUCTIVITY,4,499,4.7,10000,0,Everyone,1.37
4010,C-SPAN Radio,FAMILY,3.6,608,5.4,100000,0,Everyone,4.3.2
4011,Bridge-C - Get More Storage,TOOLS,2,24,35,1000,0,Everyone,1.7
4012,Community by C Space,LIFESTYLE,4.7,707,26,5000,0,Everyone,2.2.0
4013,My C Spire,PRODUCTIVITY,4.1,376,32,50000,0,Everyone,2.15.1
4014,learn c in hindi,FAMILY,4.3,109,2.7,5000,0,Everyone,4.1
